transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Revenue,month,month name,weekday,weekday name,hour
95243,5/14/2023,14:02:45,1,8,Hell's Kitchen,1,18,Coffee beans,Organic Beans,Brazilian - Organic,"R$ 18,00",5,maio,7,domingo,14
95244,5/14/2023,14:04:18,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 3,10",5,maio,7,domingo,14
95245,5/14/2023,14:05:52,1,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 2,50",5,maio,7,domingo,14
95246,5/14/2023,14:06:17,1,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 3,75",5,maio,7,domingo,14
95247,5/14/2023,14:06:17,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",5,maio,7,domingo,14
95248,5/14/2023,14:09:15,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 4,50",5,maio,7,domingo,14
95249,5/14/2023,14:16:04,1,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 3,00",5,maio,7,domingo,14
95250,5/14/2023,14:16:46,1,8,Hell's Kitchen,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 4,25",5,maio,7,domingo,14
95251,5/14/2023,14:20:51,2,8,Hell's Kitchen,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,"R$ 5,00",5,maio,7,domingo,14
95252,5/14/2023,14:21:11,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 8,00",5,maio,7,domingo,14
95253,5/14/2023,14:21:11,1,3,Astoria,7,"19,75",Coffee beans,Premium Beans,Jamacian Coffee River,"R$ 19,75",5,maio,7,domingo,14
95254,5/14/2023,14:22:15,2,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 9,50",5,maio,7,domingo,14
95255,5/14/2023,14:25:22,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 4,40",5,maio,7,domingo,14
95256,5/14/2023,14:28:24,1,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 2,50",5,maio,7,domingo,14
95257,5/14/2023,14:35:36,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",5,maio,7,domingo,14
95258,5/14/2023,14:35:36,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",5,maio,7,domingo,14
95259,5/14/2023,14:35:54,1,8,Hell's Kitchen,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,"R$ 2,50",5,maio,7,domingo,14
95260,5/14/2023,14:41:36,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,"R$ 3,00",5,maio,7,domingo,14
95261,5/14/2023,14:45:14,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 3,50",5,maio,7,domingo,14
95262,5/14/2023,14:48:36,2,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 5,00",5,maio,7,domingo,14
95263,5/14/2023,14:48:36,1,3,Astoria,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",5,maio,7,domingo,14
95264,5/14/2023,14:55:21,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",5,maio,7,domingo,14
95265,5/14/2023,14:55:21,1,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 0,80",5,maio,7,domingo,14
95266,5/14/2023,14:57:06,2,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",5,maio,7,domingo,14
95267,5/14/2023,14:57:06,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",5,maio,7,domingo,14
95268,5/14/2023,14:57:29,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 6,00",5,maio,7,domingo,14
95269,5/14/2023,14:57:29,1,5,Lower Manhattan,75,"3,5",Bakery,Pastry,Croissant,"R$ 3,50",5,maio,7,domingo,14
95270,5/14/2023,14:59:03,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 6,00",5,maio,7,domingo,14
95271,5/14/2023,14:59:06,2,5,Lower Manhattan,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,"R$ 7,00",5,maio,7,domingo,15
95272,5/14/2023,15:00:31,1,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 2,50",5,maio,7,domingo,15
95273,5/14/2023,15:00:31,1,5,Lower Manhattan,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",5,maio,7,domingo,15
95274,5/14/2023,15:01:00,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 3,75",5,maio,7,domingo,15
95275,5/14/2023,15:02:03,2,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",5,maio,7,domingo,15
95276,5/14/2023,15:02:03,1,8,Hell's Kitchen,71,"3,75",Bakery,Pastry,Chocolate Croissant,"R$ 3,75",5,maio,7,domingo,15
95277,5/14/2023,15:04:27,1,8,Hell's Kitchen,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 3,75",5,maio,7,domingo,15
95278,5/14/2023,15:05:08,1,5,Lower Manhattan,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,"R$ 3,50",5,maio,7,domingo,15
95279,5/14/2023,15:08:36,2,3,Astoria,46,"2,5",Tea,Brewed Green tea,Serenity Green Tea Rg,"R$ 5,00",5,maio,7,domingo,15
95280,5/14/2023,15:09:57,2,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",5,maio,7,domingo,15
95281,5/14/2023,15:10:17,2,5,Lower Manhattan,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,"R$ 5,00",5,maio,7,domingo,15
95282,5/14/2023,15:10:20,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,"R$ 6,00",5,maio,7,domingo,15
95283,5/14/2023,15:11:56,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 3,00",5,maio,7,domingo,15
95284,5/14/2023,15:13:30,1,5,Lower Manhattan,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 2,45",5,maio,7,domingo,15
95285,5/14/2023,15:15:06,1,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 4,50",5,maio,7,domingo,15
95286,5/14/2023,15:15:06,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,"R$ 3,25",5,maio,7,domingo,15
95287,5/14/2023,15:15:26,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",5,maio,7,domingo,15
95288,5/14/2023,15:15:57,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 9,00",5,maio,7,domingo,15
95289,5/14/2023,15:15:57,1,3,Astoria,72,"3,25",Bakery,Scone,Ginger Scone,"R$ 3,25",5,maio,7,domingo,15
95290,5/14/2023,15:15:57,1,3,Astoria,2,18,Coffee beans,House blend Beans,Our Old Time Diner Blend,"R$ 18,00",5,maio,7,domingo,15
95291,5/14/2023,15:18:55,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot,"R$ 3,00",5,maio,7,domingo,15
95292,5/14/2023,15:18:55,1,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 0,80",5,maio,7,domingo,15
95293,5/14/2023,15:21:57,1,3,Astoria,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",5,maio,7,domingo,15
95294,5/14/2023,15:22:54,2,5,Lower Manhattan,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 5,10",5,maio,7,domingo,15
95295,5/14/2023,15:33:37,1,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 4,25",5,maio,7,domingo,15
95296,5/14/2023,15:33:37,2,5,Lower Manhattan,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,"R$ 1,60",5,maio,7,domingo,15
95297,5/14/2023,15:33:37,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",5,maio,7,domingo,15
95298,5/14/2023,15:33:37,1,5,Lower Manhattan,83,14,Branded,Housewares,I Need My Bean! Latte cup,"R$ 14,00",5,maio,7,domingo,15
95299,5/14/2023,15:33:56,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 2,00",5,maio,7,domingo,15
95300,5/14/2023,15:37:56,2,5,Lower Manhattan,54,"2,5",Tea,Brewed Chai tea,Morning Sunrise Chai Rg,"R$ 5,00",5,maio,7,domingo,15
95301,5/14/2023,15:37:58,1,8,Hell's Kitchen,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 2,50",5,maio,7,domingo,15
95302,5/14/2023,15:38:59,1,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 3,00",5,maio,7,domingo,15
95303,5/14/2023,15:38:59,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",5,maio,7,domingo,15
95304,5/14/2023,15:39:25,2,8,Hell's Kitchen,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 9,00",5,maio,7,domingo,15
95305,5/14/2023,15:39:25,1,8,Hell's Kitchen,3,"14,75",Coffee beans,Espresso Beans,Espresso Roast,"R$ 14,75",5,maio,7,domingo,15
95306,5/14/2023,15:40:16,2,3,Astoria,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 9,00",5,maio,7,domingo,15
95307,5/14/2023,15:40:16,1,3,Astoria,20,"7,6",Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,"R$ 7,60",5,maio,7,domingo,15
95308,5/14/2023,15:43:27,1,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 2,20",5,maio,7,domingo,15
95309,5/14/2023,15:43:35,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 6,00",5,maio,7,domingo,15
95310,5/14/2023,15:43:35,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",5,maio,7,domingo,15
95311,5/14/2023,15:45:44,1,3,Astoria,37,3,Coffee,Barista Espresso,Espresso shot,"R$ 3,00",5,maio,7,domingo,15
95312,5/14/2023,15:45:44,1,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 0,80",5,maio,7,domingo,15
95313,5/14/2023,15:45:44,1,3,Astoria,83,23,Branded,Housewares,I Need My Bean! Latte cup,"R$ 23,00",5,maio,7,domingo,15
95314,5/14/2023,15:47:09,1,8,Hell's Kitchen,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 2,45",5,maio,7,domingo,15
95315,5/14/2023,15:50:39,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,"R$ 3,00",5,maio,7,domingo,15
95316,5/14/2023,15:52:18,1,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 4,25",5,maio,7,domingo,15
95317,5/14/2023,15:57:01,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 2,50",5,maio,7,domingo,15
95318,5/14/2023,15:57:01,1,3,Astoria,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",5,maio,7,domingo,15
95319,5/14/2023,15:57:56,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,"R$ 3,00",5,maio,7,domingo,15
95320,5/14/2023,15:57:56,1,5,Lower Manhattan,79,"3,75",Bakery,Scone,Jumbo Savory Scone,"R$ 3,75",5,maio,7,domingo,15
95321,5/14/2023,15:58:21,1,8,Hell's Kitchen,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 2,50",5,maio,7,domingo,15
95322,5/14/2023,15:58:21,1,8,Hell's Kitchen,16,"8,95",Loose Tea,Chai tea,Traditional Blend Chai,"R$ 8,95",5,maio,7,domingo,15
95323,5/14/2023,15:59:59,1,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",5,maio,7,domingo,16
95324,5/14/2023,16:04:03,1,5,Lower Manhattan,29,"2,5",Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,"R$ 2,50",5,maio,7,domingo,16
95325,5/14/2023,16:04:51,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 3,00",5,maio,7,domingo,16
95326,5/14/2023,16:08:37,1,8,Hell's Kitchen,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 3,10",5,maio,7,domingo,16
95327,5/14/2023,16:08:57,2,5,Lower Manhattan,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 7,50",5,maio,7,domingo,16
95328,5/14/2023,16:11:16,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",5,maio,7,domingo,16
95329,5/14/2023,16:13:45,1,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 2,20",5,maio,7,domingo,16
95330,5/14/2023,16:14:10,1,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 3,00",5,maio,7,domingo,16
95331,5/14/2023,16:14:10,1,8,Hell's Kitchen,70,"3,25",Bakery,Scone,Cranberry Scone,"R$ 3,25",5,maio,7,domingo,16
95332,5/14/2023,16:15:07,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 4,00",5,maio,7,domingo,16
95333,5/14/2023,16:15:54,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 3,75",5,maio,7,domingo,16
95334,5/14/2023,16:16:58,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 3,00",5,maio,7,domingo,16
95335,5/14/2023,16:16:58,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,"R$ 3,00",5,maio,7,domingo,16
95336,5/14/2023,16:19:06,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",5,maio,7,domingo,16
95337,5/14/2023,16:22:28,1,8,Hell's Kitchen,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 2,20",5,maio,7,domingo,16
95338,5/14/2023,16:23:59,2,3,Astoria,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,"R$ 4,00",5,maio,7,domingo,16
95339,5/14/2023,16:24:04,1,5,Lower Manhattan,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 4,75",5,maio,7,domingo,16
95340,5/14/2023,16:27:23,2,5,Lower Manhattan,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",5,maio,7,domingo,16
95341,5/14/2023,16:27:23,2,5,Lower Manhattan,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,"R$ 1,60",5,maio,7,domingo,16
95342,5/14/2023,16:27:23,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",5,maio,7,domingo,16
95343,5/14/2023,16:28:04,2,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 5,00",5,maio,7,domingo,16
95344,5/14/2023,16:28:04,1,5,Lower Manhattan,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",5,maio,7,domingo,16
95345,5/14/2023,16:30:21,2,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 7,50",5,maio,7,domingo,16
95346,5/14/2023,16:37:40,2,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 4,40",5,maio,7,domingo,16
95347,5/14/2023,16:37:40,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug,"R$ 12,00",5,maio,7,domingo,16
95348,5/14/2023,16:41:14,1,5,Lower Manhattan,23,"2,5",Coffee,Drip coffee,Our Old Time Diner Blend Rg,"R$ 2,50",5,maio,7,domingo,16
95349,5/14/2023,16:41:14,1,5,Lower Manhattan,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",5,maio,7,domingo,16
95350,5/14/2023,16:43:52,2,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,"R$ 8,00",5,maio,7,domingo,16
95351,5/14/2023,16:45:28,1,8,Hell's Kitchen,36,"3,75",Coffee,Premium brewed coffee,Jamaican Coffee River Lg,"R$ 3,75",5,maio,7,domingo,16
95352,5/14/2023,16:46:16,2,8,Hell's Kitchen,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 5,00",5,maio,7,domingo,16
95353,5/14/2023,16:46:16,1,8,Hell's Kitchen,73,"3,75",Bakery,Pastry,Almond Croissant,"R$ 3,75",5,maio,7,domingo,16
95354,5/14/2023,16:49:21,1,8,Hell's Kitchen,58,"3,5",Drinking Chocolate,Hot chocolate,Dark chocolate Rg,"R$ 3,50",5,maio,7,domingo,16
95355,5/14/2023,16:49:21,1,8,Hell's Kitchen,77,3,Bakery,Scone,Oatmeal Scone,"R$ 3,00",5,maio,7,domingo,16
95356,5/14/2023,16:51:47,1,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,"R$ 3,00",5,maio,7,domingo,16
95357,5/14/2023,16:51:49,1,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 2,45",5,maio,7,domingo,16
95358,5/14/2023,16:52:48,1,3,Astoria,27,"3,5",Coffee,Organic brewed coffee,Brazilian Lg,"R$ 3,50",5,maio,7,domingo,16
95359,5/14/2023,16:56:22,2,3,Astoria,42,"2,5",Tea,Brewed herbal tea,Lemon Grass Rg,"R$ 5,00",5,maio,7,domingo,16
95360,5/14/2023,16:56:55,1,3,Astoria,38,"3,75",Coffee,Barista Espresso,Latte,"R$ 3,75",5,maio,7,domingo,16
95361,5/14/2023,16:56:55,2,3,Astoria,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 1,60",5,maio,7,domingo,16
95362,5/14/2023,16:56:58,2,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,"R$ 6,00",5,maio,7,domingo,16
95363,5/14/2023,16:56:58,1,3,Astoria,69,"3,25",Bakery,Biscotti,Hazelnut Biscotti,"R$ 3,25",5,maio,7,domingo,17
95364,5/14/2023,17:02:15,1,5,Lower Manhattan,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 3,10",5,maio,7,domingo,17
95365,5/14/2023,17:02:37,2,8,Hell's Kitchen,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 9,50",5,maio,7,domingo,17
95366,5/14/2023,17:03:43,2,3,Astoria,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,"R$ 5,00",5,maio,7,domingo,17
95367,5/14/2023,17:05:58,1,5,Lower Manhattan,39,"4,25",Coffee,Barista Espresso,Latte Rg,"R$ 4,25",5,maio,7,domingo,17
95368,5/14/2023,17:05:58,1,5,Lower Manhattan,63,"0,8",Flavours,Regular syrup,Carmel syrup,"R$ 0,80",5,maio,7,domingo,17
95369,5/14/2023,17:05:58,1,5,Lower Manhattan,74,"3,5",Bakery,Biscotti,Ginger Biscotti,"R$ 3,50",5,maio,7,domingo,17
95370,5/14/2023,17:06:15,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 2,50",5,maio,7,domingo,17
95371,5/14/2023,17:06:15,1,3,Astoria,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",5,maio,7,domingo,17
95372,5/14/2023,17:09:09,2,3,Astoria,40,"3,75",Coffee,Barista Espresso,Cappuccino,"R$ 7,50",5,maio,7,domingo,17
95373,5/14/2023,17:09:09,1,3,Astoria,64,"0,8",Flavours,Regular syrup,Hazelnut syrup,"R$ 0,80",5,maio,7,domingo,17
95374,5/14/2023,17:10:47,1,3,Astoria,35,"3,1",Coffee,Premium brewed coffee,Jamaican Coffee River Rg,"R$ 3,10",5,maio,7,domingo,17
95375,5/14/2023,17:11:24,2,3,Astoria,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 4,40",5,maio,7,domingo,17
95376,5/14/2023,17:11:35,2,8,Hell's Kitchen,57,"3,1",Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,"R$ 6,20",5,maio,7,domingo,17
95377,5/14/2023,17:18:42,2,3,Astoria,34,"2,45",Coffee,Premium brewed coffee,Jamaican Coffee River Sm,"R$ 4,90",5,maio,7,domingo,17
95378,5/14/2023,17:19:07,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,"R$ 3,00",5,maio,7,domingo,17
95379,5/14/2023,17:22:27,2,3,Astoria,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 5,00",5,maio,7,domingo,17
95380,5/14/2023,17:25:17,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,"R$ 3,00",5,maio,7,domingo,17
95381,5/14/2023,17:25:21,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,"R$ 2,00",5,maio,7,domingo,17
95382,5/14/2023,17:25:21,1,8,Hell's Kitchen,11,"8,95",Loose Tea,Herbal tea,Lemon Grass,"R$ 8,95",5,maio,7,domingo,17
95383,5/14/2023,17:28:41,1,3,Astoria,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 2,55",5,maio,7,domingo,17
95384,5/14/2023,17:28:46,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 3,50",5,maio,7,domingo,17
95385,5/14/2023,17:29:36,1,8,Hell's Kitchen,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 2,20",5,maio,7,domingo,17
95386,5/14/2023,17:29:36,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",5,maio,7,domingo,17
95387,5/14/2023,17:30:44,2,5,Lower Manhattan,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",5,maio,7,domingo,17
95388,5/14/2023,17:30:44,1,5,Lower Manhattan,70,"3,25",Bakery,Scone,Cranberry Scone,"R$ 3,25",5,maio,7,domingo,17
95389,5/14/2023,17:33:50,2,8,Hell's Kitchen,56,"2,55",Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,"R$ 5,10",5,maio,7,domingo,17
95390,5/14/2023,17:36:06,1,5,Lower Manhattan,25,"2,2",Coffee,Organic brewed coffee,Brazilian Sm,"R$ 2,20",5,maio,7,domingo,17
95391,5/14/2023,17:39:52,1,5,Lower Manhattan,59,"4,5",Drinking Chocolate,Hot chocolate,Dark chocolate Lg,"R$ 4,50",5,maio,7,domingo,17
95392,5/14/2023,17:41:00,2,3,Astoria,50,"2,5",Tea,Brewed Black tea,Earl Grey Rg,"R$ 5,00",5,maio,7,domingo,17
95393,5/14/2023,17:41:00,1,3,Astoria,83,23,Branded,Housewares,I Need My Bean! Latte cup,"R$ 23,00",5,maio,7,domingo,17
95394,5/14/2023,17:41:01,2,3,Astoria,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 8,50",5,maio,7,domingo,17
95395,5/14/2023,17:41:30,1,3,Astoria,44,"2,5",Tea,Brewed herbal tea,Peppermint Rg,"R$ 2,50",5,maio,7,domingo,17
95396,5/14/2023,17:42:46,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,"R$ 6,00",5,maio,7,domingo,17
95397,5/14/2023,17:47:45,2,5,Lower Manhattan,31,"2,2",Coffee,Gourmet brewed coffee,Ethiopia Sm,"R$ 4,40",5,maio,7,domingo,17
95398,5/14/2023,17:47:45,1,5,Lower Manhattan,82,12,Branded,Housewares,I Need My Bean! Diner mug,"R$ 12,00",5,maio,7,domingo,17
95399,5/14/2023,17:49:25,1,8,Hell's Kitchen,41,"4,25",Coffee,Barista Espresso,Cappuccino Lg,"R$ 4,25",5,maio,7,domingo,17
95400,5/14/2023,17:49:25,2,8,Hell's Kitchen,65,"0,8",Flavours,Sugar free syrup,Sugar Free Vanilla syrup,"R$ 1,60",5,maio,7,domingo,17
95401,5/14/2023,17:49:25,1,8,Hell's Kitchen,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",5,maio,7,domingo,17
95402,5/14/2023,17:50:36,1,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,"R$ 3,00",5,maio,7,domingo,17
95403,5/14/2023,17:50:50,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,"R$ 6,00",5,maio,7,domingo,17
95404,5/14/2023,17:51:43,2,8,Hell's Kitchen,52,"2,5",Tea,Brewed Chai tea,Traditional Blend Chai Rg,"R$ 5,00",5,maio,7,domingo,17
95405,5/14/2023,17:51:43,1,8,Hell's Kitchen,10,10,Coffee beans,Green beans,Guatemalan Sustainably Grown,"R$ 10,00",5,maio,7,domingo,17
95406,5/14/2023,17:54:46,2,8,Hell's Kitchen,48,"2,5",Tea,Brewed Black tea,English Breakfast Rg,"R$ 5,00",5,maio,7,domingo,17
95407,5/14/2023,17:54:46,1,8,Hell's Kitchen,6,21,Coffee beans,Gourmet Beans,Ethiopia,"R$ 21,00",5,maio,7,domingo,17
95408,5/14/2023,17:54:47,2,3,Astoria,61,"4,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,"R$ 9,50",5,maio,7,domingo,17
95409,5/14/2023,17:55:03,1,5,Lower Manhattan,60,"3,75",Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,"R$ 3,75",5,maio,7,domingo,17
95410,5/14/2023,17:56:25,2,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,"R$ 6,00",5,maio,7,domingo,17
95411,5/14/2023,17:58:10,1,5,Lower Manhattan,33,"3,5",Coffee,Gourmet brewed coffee,Ethiopia Lg,"R$ 3,50",5,maio,7,domingo,17
95412,5/14/2023,17:58:10,1,5,Lower Manhattan,78,"4,5",Bakery,Scone,Scottish Cream Scone ,"R$ 4,50",5,maio,7,domingo,18
